,Unnamed: 0,Index,Scenario,Ordering,priority,prolog_priority,prolog_priority_solved
1770,1770,1770,"{'right': 'crosswalk', 'down': 'white_car_turn_left', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'none_no'}","[['crosswalk', 'white']]",[1 1 0 0],"[[0, 3, 4, 4, 1], [0, 1, 4, 3, 4], [0, 4, 3, 1, 4], [0, 4, 1, 4, 3]]","[1, 1, 0, 0]"
1771,1771,1771,"{'right': 'empty', 'down': 'red_car_straight', 'left': 'green_car_turn_right', 'up': 'white_car_turn_left', 'priority_ruling': 'none_no'}","[['red', 'green'], ['white']]",[0 1 1 0],"[[0, 4, 0, 1, 2], [0, 2, 1, 4, 0], [0, 0, 4, 2, 1], [0, 1, 2, 0, 4]]","[0, 1, 1, 0]"
1772,1772,1772,"{'right': 'green_car_straight', 'down': 'empty', 'left': 'empty', 'up': 'white_car_turn_left', 'priority_ruling': 'triangles_horizontal'}","[['white'], ['green']]",[0 0 0 1],"[[2, 2, 4, 1, 4], [1, 4, 1, 2, 4], [2, 4, 2, 4, 1], [1, 1, 4, 4, 2]]","[1, 0, 0, 1]"
1773,1773,1773,"{'right': 'empty', 'down': 'white_car_turn_left', 'left': 'empty', 'up': 'green_car_turn_left', 'priority_ruling': 'stop_horizontal'}","[['white', 'green']]",[0 1 0 1],"[[2, 4, 4, 1, 1], [1, 1, 1, 4, 4], [2, 4, 4, 1, 1], [1, 1, 1, 4, 4]]","[0, 1, 0, 1]"
1774,1774,1774,"{'right': 'crosswalk', 'down': 'empty', 'left': 'green_car_straight', 'up': 'empty', 'priority_ruling': 'none_no'}","[['crosswalk'], ['green']]",[1 0 0 0],"[[0, 3, 2, 4, 4], [0, 4, 4, 3, 2], [0, 2, 3, 4, 4], [0, 4, 4, 2, 3]]","[1, 0, 1, 0]"
1775,1775,1775,"{'right': 'green_car_turn_left', 'down': 'white_car_straight', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'none_no'}","[['green'], ['white']]",[1 0 0 0],"[[0, 1, 4, 4, 2], [0, 2, 4, 1, 4], [0, 4, 1, 2, 4], [0, 4, 2, 4, 1]]","[1, 0, 0, 0]"
1776,1776,1776,"{'right': 'crosswalk', 'down': 'green_car_turn_left', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['crosswalk', 'green']]",[1 1 0 0],"[[1, 3, 4, 4, 1], [2, 1, 4, 3, 4], [1, 4, 3, 1, 4], [2, 4, 1, 4, 3]]","[1, 1, 0, 0]"
1777,1777,1777,"{'right': 'empty', 'down': 'empty', 'left': 'green_car_turn_right', 'up': 'red_car_straight', 'priority_ruling': 'none_no'}","[['green'], ['red']]",[0 0 1 0],"[[0, 4, 0, 2, 4], [0, 4, 2, 4, 0], [0, 0, 4, 4, 2], [0, 2, 4, 0, 4]]","[0, 0, 1, 0]"
1778,1778,1778,"{'right': 'red_car_turn_right', 'down': 'empty', 'left': 'white_car_straight', 'up': 'empty', 'priority_ruling': 'stop_horizontal'}","[['red', 'white']]",[1 0 1 0],"[[2, 0, 2, 4, 4], [1, 4, 4, 0, 2], [2, 2, 0, 4, 4], [1, 4, 4, 2, 0]]","[1, 0, 1, 0]"
1779,1779,1779,"{'right': 'white_car_straight', 'down': 'green_car_turn_right', 'left': 'empty', 'up': 'crosswalk', 'priority_ruling': 'triangles_horizontal'}","[['white', 'green', 'crosswalk']]",[1 1 0 1],"[[2, 2, 4, 3, 0], [1, 0, 3, 2, 4], [2, 4, 2, 0, 3], [1, 3, 0, 4, 2]]","[1, 1, 0, 1]"
1780,1780,1780,"{'right': 'green_car_straight', 'down': 'empty', 'left': 'crosswalk', 'up': 'red_car_turn_left', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'red'], ['green']]",[0 0 1 1],"[[2, 2, 3, 1, 4], [1, 4, 1, 2, 3], [2, 3, 2, 4, 1], [1, 1, 4, 3, 2]]","[1, 0, 1, 1]"
1781,1781,1781,"{'right': 'crosswalk', 'down': 'red_car_straight', 'left': 'empty', 'up': 'white_car_straight', 'priority_ruling': 'triangles_vertical'}","[['crosswalk', 'red', 'white']]",[1 1 0 1],"[[1, 3, 4, 2, 2], [2, 2, 2, 3, 4], [1, 4, 3, 2, 2], [2, 2, 2, 4, 3]]","[1, 1, 0, 1]"
1782,1782,1782,"{'right': 'empty', 'down': 'green_car_straight', 'left': 'red_car_turn_right', 'up': 'crosswalk', 'priority_ruling': 'stop_vertical'}","[['crosswalk', 'red'], ['green']]",[0 0 1 1],"[[1, 4, 0, 3, 2], [2, 2, 3, 4, 0], [1, 0, 4, 2, 3], [2, 3, 2, 0, 4]]","[0, 1, 1, 1]"
1783,1783,1783,"{'right': 'green_car_turn_right', 'down': 'red_car_straight', 'left': 'white_car_straight', 'up': 'crosswalk', 'priority_ruling': 'stop_vertical'}","[['white', 'crosswalk'], ['green'], ['red']]",[0 0 1 1],"[[1, 0, 2, 3, 2], [2, 2, 3, 0, 2], [1, 2, 0, 2, 3], [2, 3, 2, 2, 0]]","[1, 0, 1, 1]"
1784,1784,1784,"{'right': 'white_car_straight', 'down': 'green_car_turn_right', 'left': 'empty', 'up': 'red_car_turn_left', 'priority_ruling': 'stop_vertical'}","[['white', 'green'], ['red']]",[1 1 0 0],"[[1, 2, 4, 1, 0], [2, 0, 1, 2, 4], [1, 4, 2, 0, 1], [2, 1, 0, 4, 2]]","[1, 1, 0, 0]"
1785,1785,1785,"{'right': 'crosswalk', 'down': 'red_car_turn_right', 'left': 'empty', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'green'], ['red']]",[1 0 0 1],"[[2, 3, 4, 0, 0], [1, 0, 0, 3, 4], [2, 4, 3, 0, 0], [1, 0, 0, 4, 3]]","[1, 1, 0, 1]"
1786,1786,1786,"{'right': 'white_car_turn_right', 'down': 'green_car_straight', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['green'], ['white'], ['red']]",[0 1 0 0],"[[2, 0, 1, 4, 2], [1, 2, 4, 0, 1], [2, 1, 0, 2, 4], [1, 4, 2, 1, 0]]","[0, 1, 0, 0]"
1787,1787,1787,"{'right': 'empty', 'down': 'white_car_straight', 'left': 'red_car_straight', 'up': 'crosswalk', 'priority_ruling': 'none_no'}","[['crosswalk'], ['white'], ['red']]",[0 0 0 1],"[[0, 4, 2, 3, 2], [0, 2, 3, 4, 2], [0, 2, 4, 2, 3], [0, 3, 2, 2, 4]]","[0, 1, 0, 1]"
1788,1788,1788,"{'right': 'green_car_turn_left', 'down': 'crosswalk', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'stop_horizontal'}","[['crosswalk'], ['green']]",[0 1 0 0],"[[2, 1, 4, 4, 3], [1, 3, 4, 1, 4], [2, 4, 1, 3, 4], [1, 4, 3, 4, 1]]","[1, 1, 0, 0]"
1789,1789,1789,"{'right': 'white_car_turn_right', 'down': 'empty', 'left': 'empty', 'up': 'green_car_turn_left', 'priority_ruling': 'triangles_vertical'}","[['white', 'green']]",[1 0 0 1],"[[1, 0, 4, 1, 4], [2, 4, 1, 0, 4], [1, 4, 0, 4, 1], [2, 1, 4, 4, 0]]","[1, 0, 0, 1]"
1790,1790,1790,"{'right': 'empty', 'down': 'red_car_straight', 'left': 'green_car_straight', 'up': 'white_car_turn_right', 'priority_ruling': 'none_no'}","[['red', 'white'], ['green']]",[0 1 0 1],"[[0, 4, 2, 0, 2], [0, 2, 0, 4, 2], [0, 2, 4, 2, 0], [0, 0, 2, 2, 4]]","[0, 1, 0, 1]"
1791,1791,1791,"{'right': 'red_car_turn_left', 'down': 'empty', 'left': 'crosswalk', 'up': 'white_car_straight', 'priority_ruling': 'triangles_horizontal'}","[['white', 'crosswalk'], ['red']]",[0 0 1 1],"[[2, 1, 3, 2, 4], [1, 4, 2, 1, 3], [2, 3, 1, 4, 2], [1, 2, 4, 3, 1]]","[0, 0, 1, 1]"
1792,1792,1792,"{'right': 'empty', 'down': 'crosswalk', 'left': 'white_car_straight', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['crosswalk', 'white']]",[0 1 1 0],"[[2, 4, 2, 4, 3], [1, 3, 4, 4, 2], [2, 2, 4, 3, 4], [1, 4, 3, 2, 4]]","[0, 1, 1, 0]"
1793,1793,1793,"{'right': 'empty', 'down': 'crosswalk', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['crosswalk', 'red']]",[0 1 1 0],"[[2, 4, 1, 4, 3], [1, 3, 4, 4, 1], [2, 1, 4, 3, 4], [1, 4, 3, 1, 4]]","[0, 1, 1, 0]"
1794,1794,1794,"{'right': 'green_car_straight', 'down': 'white_car_straight', 'left': 'empty', 'up': 'red_car_turn_right', 'priority_ruling': 'stop_horizontal'}","[['white', 'red'], ['green']]",[0 1 0 1],"[[2, 2, 4, 0, 2], [1, 2, 0, 2, 4], [2, 4, 2, 2, 0], [1, 0, 2, 4, 2]]","[0, 1, 0, 1]"
1795,1795,1795,"{'right': 'empty', 'down': 'white_car_straight', 'left': 'red_car_turn_right', 'up': 'crosswalk', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'red'], ['white']]",[0 0 1 1],"[[2, 4, 0, 3, 2], [1, 2, 3, 4, 0], [2, 0, 4, 2, 3], [1, 3, 2, 0, 4]]","[0, 1, 1, 1]"
1796,1796,1796,"{'right': 'green_car_turn_right', 'down': 'crosswalk', 'left': 'white_car_straight', 'up': 'red_car_turn_right', 'priority_ruling': 'stop_horizontal'}","[['green', 'crosswalk', 'white', 'red']]",[1 1 1 1],"[[2, 0, 2, 0, 3], [1, 3, 0, 0, 2], [2, 2, 0, 3, 0], [1, 0, 3, 2, 0]]","[1, 1, 1, 1]"
1797,1797,1797,"{'right': 'empty', 'down': 'green_car_turn_left', 'left': 'empty', 'up': 'red_car_straight', 'priority_ruling': 'triangles_vertical'}","[['red'], ['green']]",[0 0 0 1],"[[1, 4, 4, 2, 1], [2, 1, 2, 4, 4], [1, 4, 4, 1, 2], [2, 2, 1, 4, 4]]","[0, 0, 0, 1]"
1798,1798,1798,"{'right': 'green_car_turn_left', 'down': 'empty', 'left': 'white_car_turn_right', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['white'], ['green']]",[0 0 1 0],"[[1, 1, 0, 4, 4], [2, 4, 4, 1, 0], [1, 0, 1, 4, 4], [2, 4, 4, 0, 1]]","[0, 0, 1, 0]"
1799,1799,1799,"{'right': 'red_car_turn_left', 'down': 'empty', 'left': 'white_car_turn_right', 'up': 'empty', 'priority_ruling': 'none_no'}","[['white'], ['red']]",[0 0 1 0],"[[0, 1, 0, 4, 4], [0, 4, 4, 1, 0], [0, 0, 1, 4, 4], [0, 4, 4, 0, 1]]","[0, 0, 1, 0]"
1800,1800,1800,"{'right': 'red_car_turn_right', 'down': 'green_car_straight', 'left': 'crosswalk', 'up': 'empty', 'priority_ruling': 'stop_horizontal'}","[['green', 'crosswalk'], ['red']]",[0 1 1 0],"[[2, 0, 3, 4, 2], [1, 2, 4, 0, 3], [2, 3, 0, 2, 4], [1, 4, 2, 3, 0]]","[0, 1, 1, 0]"
1801,1801,1801,"{'right': 'crosswalk', 'down': 'white_car_turn_right', 'left': 'red_car_turn_right', 'up': 'empty', 'priority_ruling': 'stop_vertical'}","[['crosswalk', 'red'], ['white']]",[1 0 1 0],"[[1, 3, 0, 4, 0], [2, 0, 4, 3, 0], [1, 0, 3, 0, 4], [2, 4, 0, 0, 3]]","[1, 1, 1, 0]"
1802,1802,1802,"{'right': 'white_car_straight', 'down': 'green_car_straight', 'left': 'crosswalk', 'up': 'red_car_turn_left', 'priority_ruling': 'triangles_vertical'}","[['crosswalk'], ['white'], ['green'], ['red']]",[0 0 1 0],"[[1, 2, 3, 1, 2], [2, 2, 1, 2, 3], [1, 3, 2, 2, 1], [2, 1, 2, 3, 2]]","[1, 0, 1, 0]"
1803,1803,1803,"{'right': 'white_car_straight', 'down': 'crosswalk', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'none_no'}","[['white', 'crosswalk']]",[1 1 0 0],"[[0, 2, 4, 4, 3], [0, 3, 4, 2, 4], [0, 4, 2, 3, 4], [0, 4, 3, 4, 2]]","[1, 1, 0, 0]"
1804,1804,1804,"{'right': 'white_car_turn_left', 'down': 'empty', 'left': 'empty', 'up': 'green_car_straight', 'priority_ruling': 'stop_vertical'}","[['white'], ['green']]",[1 0 0 0],"[[1, 1, 4, 2, 4], [2, 4, 2, 1, 4], [1, 4, 1, 4, 2], [2, 2, 4, 4, 1]]","[1, 0, 0, 1]"
1805,1805,1805,"{'right': 'green_car_turn_left', 'down': 'red_car_turn_left', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'triangles_vertical'}","[['green'], ['red']]",[1 0 0 0],"[[1, 1, 4, 4, 1], [2, 1, 4, 1, 4], [1, 4, 1, 1, 4], [2, 4, 1, 4, 1]]","[1, 0, 0, 0]"
1806,1806,1806,"{'right': 'empty', 'down': 'red_car_turn_right', 'left': 'crosswalk', 'up': 'green_car_turn_right', 'priority_ruling': 'stop_vertical'}","[['crosswalk', 'red'], ['green']]",[0 1 1 0],"[[1, 4, 3, 0, 0], [2, 0, 0, 4, 3], [1, 3, 4, 0, 0], [2, 0, 0, 3, 4]]","[0, 1, 1, 1]"
1807,1807,1807,"{'right': 'red_car_straight', 'down': 'empty', 'left': 'empty', 'up': 'white_car_turn_left', 'priority_ruling': 'triangles_vertical'}","[['red'], ['white']]",[1 0 0 0],"[[1, 2, 4, 1, 4], [2, 4, 1, 2, 4], [1, 4, 2, 4, 1], [2, 1, 4, 4, 2]]","[1, 0, 0, 0]"
1808,1808,1808,"{'right': 'empty', 'down': 'red_car_straight', 'left': 'crosswalk', 'up': 'white_car_straight', 'priority_ruling': 'triangles_horizontal'}","[['red', 'crosswalk', 'white']]",[0 1 1 1],"[[2, 4, 3, 2, 2], [1, 2, 2, 4, 3], [2, 3, 4, 2, 2], [1, 2, 2, 3, 4]]","[0, 1, 1, 1]"
1809,1809,1809,"{'right': 'white_car_straight', 'down': 'red_car_straight', 'left': 'green_car_straight', 'up': 'empty', 'priority_ruling': 'stop_vertical'}","[['white', 'green'], ['red']]",[1 0 1 0],"[[1, 2, 2, 4, 2], [2, 2, 4, 2, 2], [1, 2, 2, 2, 4], [2, 4, 2, 2, 2]]","[1, 0, 1, 0]"
1810,1810,1810,"{'right': 'green_car_turn_left', 'down': 'white_car_straight', 'left': 'crosswalk', 'up': 'empty', 'priority_ruling': 'none_no'}","[['green', 'crosswalk'], ['white']]",[1 0 1 0],"[[0, 1, 3, 4, 2], [0, 2, 4, 1, 3], [0, 3, 1, 2, 4], [0, 4, 2, 3, 1]]","[1, 0, 1, 0]"
1811,1811,1811,"{'right': 'white_car_turn_left', 'down': 'empty', 'left': 'green_car_turn_left', 'up': 'crosswalk', 'priority_ruling': 'triangles_vertical'}","[['crosswalk', 'white'], ['green']]",[1 0 0 1],"[[1, 1, 1, 3, 4], [2, 4, 3, 1, 1], [1, 1, 1, 4, 3], [2, 3, 4, 1, 1]]","[1, 0, 1, 1]"
1812,1812,1812,"{'right': 'red_car_turn_left', 'down': 'white_car_turn_left', 'left': 'green_car_turn_left', 'up': 'empty', 'priority_ruling': 'stop_vertical'}","[['red', 'green'], ['white']]",[1 0 1 0],"[[1, 1, 1, 4, 1], [2, 1, 4, 1, 1], [1, 1, 1, 1, 4], [2, 4, 1, 1, 1]]","[1, 0, 1, 0]"
1813,1813,1813,"{'right': 'empty', 'down': 'green_car_turn_right', 'left': 'white_car_turn_left', 'up': 'empty', 'priority_ruling': 'stop_vertical'}","[['white'], ['green']]",[0 0 1 0],"[[1, 4, 1, 4, 0], [2, 0, 4, 4, 1], [1, 1, 4, 0, 4], [2, 4, 0, 1, 4]]","[0, 1, 1, 0]"
1814,1814,1814,"{'right': 'green_car_turn_left', 'down': 'crosswalk', 'left': 'red_car_turn_left', 'up': 'white_car_straight', 'priority_ruling': 'none_no'}","[['crosswalk', 'red'], ['white'], ['green']]",[0 1 1 0],"[[0, 1, 1, 2, 3], [0, 3, 2, 1, 1], [0, 1, 1, 3, 2], [0, 2, 3, 1, 1]]","[0, 1, 1, 0]"
1815,1815,1815,"{'right': 'red_car_turn_right', 'down': 'green_car_turn_right', 'left': 'empty', 'up': 'white_car_turn_right', 'priority_ruling': 'none_no'}","[['red', 'green', 'white']]",[1 1 0 1],"[[0, 0, 4, 0, 0], [0, 0, 0, 0, 4], [0, 4, 0, 0, 0], [0, 0, 0, 4, 0]]","[1, 1, 0, 1]"
1816,1816,1816,"{'right': 'empty', 'down': 'empty', 'left': 'green_car_turn_left', 'up': 'crosswalk', 'priority_ruling': 'stop_horizontal'}","[['crosswalk'], ['green']]",[0 0 0 1],"[[2, 4, 1, 3, 4], [1, 4, 3, 4, 1], [2, 1, 4, 4, 3], [1, 3, 4, 1, 4]]","[0, 0, 1, 1]"
1817,1817,1817,"{'right': 'empty', 'down': 'crosswalk', 'left': 'red_car_turn_left', 'up': 'green_car_turn_left', 'priority_ruling': 'triangles_horizontal'}","[['green', 'crosswalk'], ['red']]",[0 1 0 1],"[[2, 4, 1, 1, 3], [1, 3, 1, 4, 1], [2, 1, 4, 3, 1], [1, 1, 3, 1, 4]]","[0, 1, 0, 1]"
1818,1818,1818,"{'right': 'red_car_turn_left', 'down': 'empty', 'left': 'crosswalk', 'up': 'white_car_straight', 'priority_ruling': 'none_no'}","[['white', 'crosswalk'], ['red']]",[0 0 1 1],"[[0, 1, 3, 2, 4], [0, 4, 2, 1, 3], [0, 3, 1, 4, 2], [0, 2, 4, 3, 1]]","[0, 0, 1, 1]"
1819,1819,1819,"{'right': 'red_car_turn_right', 'down': 'empty', 'left': 'empty', 'up': 'green_car_straight', 'priority_ruling': 'stop_vertical'}","[['red', 'green']]",[1 0 0 1],"[[1, 0, 4, 2, 4], [2, 4, 2, 0, 4], [1, 4, 0, 4, 2], [2, 2, 4, 4, 0]]","[1, 0, 0, 1]"
1820,1820,1820,"{'right': 'empty', 'down': 'green_car_turn_right', 'left': 'red_car_turn_right', 'up': 'white_car_straight', 'priority_ruling': 'none_no'}","[['red', 'green'], ['white']]",[0 1 1 0],"[[0, 4, 0, 2, 0], [0, 0, 2, 4, 0], [0, 0, 4, 0, 2], [0, 2, 0, 0, 4]]","[0, 1, 1, 0]"
1821,1821,1821,"{'right': 'green_car_turn_right', 'down': 'red_car_turn_left', 'left': 'empty', 'up': 'crosswalk', 'priority_ruling': 'none_no'}","[['crosswalk'], ['green'], ['red']]",[0 0 0 1],"[[0, 0, 4, 3, 1], [0, 1, 3, 0, 4], [0, 4, 0, 1, 3], [0, 3, 1, 4, 0]]","[1, 0, 0, 1]"
1822,1822,1822,"{'right': 'empty', 'down': 'red_car_turn_left', 'left': 'white_car_straight', 'up': 'empty', 'priority_ruling': 'none_no'}","[['red'], ['white']]",[0 1 0 0],"[[0, 4, 2, 4, 1], [0, 1, 4, 4, 2], [0, 2, 4, 1, 4], [0, 4, 1, 2, 4]]","[0, 1, 0, 0]"
1823,1823,1823,"{'right': 'crosswalk', 'down': 'white_car_turn_right', 'left': 'empty', 'up': 'green_car_turn_left', 'priority_ruling': 'none_no'}","[['crosswalk'], ['white'], ['green']]",[1 0 0 0],"[[0, 3, 4, 1, 0], [0, 0, 1, 3, 4], [0, 4, 3, 0, 1], [0, 1, 0, 4, 3]]","[1, 1, 0, 0]"
1824,1824,1824,"{'right': 'green_car_straight', 'down': 'white_car_straight', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['white'], ['green'], ['red']]",[0 1 0 0],"[[2, 2, 1, 4, 2], [1, 2, 4, 2, 1], [2, 1, 2, 2, 4], [1, 4, 2, 1, 2]]","[0, 1, 0, 0]"
1825,1825,1825,"{'right': 'crosswalk', 'down': 'empty', 'left': 'red_car_straight', 'up': 'white_car_turn_right', 'priority_ruling': 'none_no'}","[['crosswalk', 'white'], ['red']]",[1 0 0 1],"[[0, 3, 2, 0, 4], [0, 4, 0, 3, 2], [0, 2, 3, 4, 0], [0, 0, 4, 2, 3]]","[1, 0, 1, 1]"
1826,1826,1826,"{'right': 'red_car_turn_left', 'down': 'white_car_turn_left', 'left': 'crosswalk', 'up': 'empty', 'priority_ruling': 'stop_vertical'}","[['red', 'crosswalk'], ['white']]",[1 0 1 0],"[[1, 1, 3, 4, 1], [2, 1, 4, 1, 3], [1, 3, 1, 1, 4], [2, 4, 1, 3, 1]]","[1, 0, 1, 0]"
1827,1827,1827,"{'right': 'empty', 'down': 'red_car_straight', 'left': 'green_car_turn_left', 'up': 'white_car_turn_left', 'priority_ruling': 'triangles_horizontal'}","[['red'], ['white'], ['green']]",[0 1 0 0],"[[2, 4, 1, 1, 2], [1, 2, 1, 4, 1], [2, 1, 4, 2, 1], [1, 1, 2, 1, 4]]","[0, 1, 0, 0]"
1828,1828,1828,"{'right': 'empty', 'down': 'green_car_turn_right', 'left': 'white_car_straight', 'up': 'empty', 'priority_ruling': 'none_no'}","[['green'], ['white']]",[0 1 0 0],"[[0, 4, 2, 4, 0], [0, 0, 4, 4, 2], [0, 2, 4, 0, 4], [0, 4, 0, 2, 4]]","[0, 1, 0, 0]"
1829,1829,1829,"{'right': 'empty', 'down': 'green_car_turn_left', 'left': 'empty', 'up': 'white_car_turn_left', 'priority_ruling': 'none_no'}","[['green', 'white']]",[0 1 0 1],"[[0, 4, 4, 1, 1], [0, 1, 1, 4, 4], [0, 4, 4, 1, 1], [0, 1, 1, 4, 4]]","[0, 1, 0, 1]"
1830,1830,1830,"{'right': 'crosswalk', 'down': 'empty', 'left': 'white_car_turn_right', 'up': 'red_car_straight', 'priority_ruling': 'none_no'}","[['white', 'crosswalk'], ['red']]",[1 0 1 0],"[[0, 3, 0, 2, 4], [0, 4, 2, 3, 0], [0, 0, 3, 4, 2], [0, 2, 4, 0, 3]]","[1, 0, 1, 0]"
1831,1831,1831,"{'right': 'white_car_straight', 'down': 'red_car_turn_right', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'none_no'}","[['white', 'red']]",[1 1 0 0],"[[0, 2, 4, 4, 0], [0, 0, 4, 2, 4], [0, 4, 2, 0, 4], [0, 4, 0, 4, 2]]","[1, 1, 0, 0]"
1832,1832,1832,"{'right': 'green_car_turn_right', 'down': 'empty', 'left': 'empty', 'up': 'white_car_turn_right', 'priority_ruling': 'triangles_vertical'}","[['green', 'white']]",[1 0 0 1],"[[1, 0, 4, 0, 4], [2, 4, 0, 0, 4], [1, 4, 0, 4, 0], [2, 0, 4, 4, 0]]","[1, 0, 0, 1]"
1833,1833,1833,"{'right': 'white_car_turn_left', 'down': 'crosswalk', 'left': 'green_car_turn_left', 'up': 'empty', 'priority_ruling': 'stop_horizontal'}","[['crosswalk', 'green'], ['white']]",[0 1 1 0],"[[2, 1, 1, 4, 3], [1, 3, 4, 1, 1], [2, 1, 1, 3, 4], [1, 4, 3, 1, 1]]","[1, 1, 1, 0]"
1834,1834,1834,"{'right': 'white_car_turn_left', 'down': 'empty', 'left': 'crosswalk', 'up': 'red_car_turn_right', 'priority_ruling': 'triangles_vertical'}","[['white', 'crosswalk'], ['red']]",[1 0 1 0],"[[1, 1, 3, 0, 4], [2, 4, 0, 1, 3], [1, 3, 1, 4, 0], [2, 0, 4, 3, 1]]","[1, 0, 1, 1]"
1835,1835,1835,"{'right': 'green_car_turn_right', 'down': 'crosswalk', 'left': 'red_car_straight', 'up': 'empty', 'priority_ruling': 'stop_horizontal'}","[['green', 'crosswalk', 'red']]",[1 1 1 0],"[[2, 0, 2, 4, 3], [1, 3, 4, 0, 2], [2, 2, 0, 3, 4], [1, 4, 3, 2, 0]]","[1, 1, 1, 0]"
1836,1836,1836,"{'right': 'empty', 'down': 'empty', 'left': 'red_car_turn_right', 'up': 'white_car_turn_left', 'priority_ruling': 'stop_vertical'}","[['red'], ['white']]",[0 0 1 0],"[[1, 4, 0, 1, 4], [2, 4, 1, 4, 0], [1, 0, 4, 4, 1], [2, 1, 4, 0, 4]]","[0, 0, 1, 0]"
1837,1837,1837,"{'right': 'crosswalk', 'down': 'white_car_turn_left', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['white', 'crosswalk'], ['red']]",[1 1 0 0],"[[2, 3, 1, 4, 1], [1, 1, 4, 3, 1], [2, 1, 3, 1, 4], [1, 4, 1, 1, 3]]","[1, 1, 0, 0]"
1838,1838,1838,"{'right': 'white_car_turn_right', 'down': 'green_car_turn_right', 'left': 'red_car_turn_left', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['white', 'green'], ['red']]",[1 1 0 0],"[[2, 0, 1, 4, 0], [1, 0, 4, 0, 1], [2, 1, 0, 0, 4], [1, 4, 0, 1, 0]]","[1, 1, 0, 0]"
1839,1839,1839,"{'right': 'crosswalk', 'down': 'green_car_straight', 'left': 'red_car_straight', 'up': 'empty', 'priority_ruling': 'stop_vertical'}","[['crosswalk'], ['red'], ['green']]",[1 0 0 0],"[[1, 3, 2, 4, 2], [2, 2, 4, 3, 2], [1, 2, 3, 2, 4], [2, 4, 2, 2, 3]]","[1, 0, 1, 0]"
1840,1840,1840,"{'right': 'empty', 'down': 'red_car_turn_right', 'left': 'green_car_turn_left', 'up': 'crosswalk', 'priority_ruling': 'triangles_vertical'}","[['crosswalk'], ['green'], ['red']]",[0 0 0 1],"[[1, 4, 1, 3, 0], [2, 0, 3, 4, 1], [1, 1, 4, 0, 3], [2, 3, 0, 1, 4]]","[0, 1, 1, 1]"
1841,1841,1841,"{'right': 'empty', 'down': 'red_car_straight', 'left': 'crosswalk', 'up': 'empty', 'priority_ruling': 'none_no'}","[['red', 'crosswalk']]",[0 1 1 0],"[[0, 4, 3, 4, 2], [0, 2, 4, 4, 3], [0, 3, 4, 2, 4], [0, 4, 2, 3, 4]]","[0, 1, 1, 0]"
1842,1842,1842,"{'right': 'empty', 'down': 'red_car_turn_right', 'left': 'empty', 'up': 'white_car_straight', 'priority_ruling': 'stop_horizontal'}","[['red', 'white']]",[0 1 0 1],"[[2, 4, 4, 2, 0], [1, 0, 2, 4, 4], [2, 4, 4, 0, 2], [1, 2, 0, 4, 4]]","[0, 1, 0, 1]"
1843,1843,1843,"{'right': 'red_car_turn_left', 'down': 'empty', 'left': 'green_car_straight', 'up': 'white_car_straight', 'priority_ruling': 'stop_horizontal'}","[['white'], ['green'], ['red']]",[0 0 0 1],"[[2, 1, 2, 2, 4], [1, 4, 2, 1, 2], [2, 2, 1, 4, 2], [1, 2, 4, 2, 1]]","[0, 0, 0, 1]"
1844,1844,1844,"{'right': 'red_car_straight', 'down': 'green_car_straight', 'left': 'empty', 'up': 'empty', 'priority_ruling': 'triangles_horizontal'}","[['green'], ['red']]",[0 1 0 0],"[[2, 2, 4, 4, 2], [1, 2, 4, 2, 4], [2, 4, 2, 2, 4], [1, 4, 2, 4, 2]]","[0, 1, 0, 0]"
1845,1845,1845,"{'right': 'red_car_straight', 'down': 'crosswalk', 'left': 'empty', 'up': 'white_car_turn_left', 'priority_ruling': 'none_no'}","[['white', 'crosswalk'], ['red']]",[0 1 0 1],"[[0, 2, 4, 1, 3], [0, 3, 1, 2, 4], [0, 4, 2, 3, 1], [0, 1, 3, 4, 2]]","[0, 1, 0, 1]"
1846,1846,1846,"{'right': 'empty', 'down': 'white_car_turn_right', 'left': 'empty', 'up': 'green_car_turn_right', 'priority_ruling': 'triangles_vertical'}","[['white', 'green']]",[0 1 0 1],"[[1, 4, 4, 0, 0], [2, 0, 0, 4, 4], [1, 4, 4, 0, 0], [2, 0, 0, 4, 4]]","[0, 1, 0, 1]"
